"","cuenca","year","month","pp_mean"
"219",101,2011,3,146.502107788674
"220",101,2011,4,196.673205509885
"221",101,2011,5,168.58156344536
"222",101,2011,6,300.408671387005
"223",101,2011,7,306.512367544185
"224",101,2011,8,368.712073242231
"225",101,2011,9,264.074354133199
"226",101,2011,10,59.9314221491231
"227",101,2011,11,104.143673159974
"228",101,2011,12,35.7070155642423
"229",101,2012,1,136.223184160147
"230",101,2012,2,189.603899413003
"231",101,2012,3,59.8482396007462
"232",101,2012,4,78.6359028467539
"233",101,2012,5,340.303294057585
"234",101,2012,6,441.653409198409
"235",101,2012,7,183.700294087885
"236",101,2012,8,249.951688493923
"237",101,2012,9,123.456018071851
"238",101,2012,10,85.3012285288722
"239",101,2012,11,44.2357377341662
"240",101,2012,12,369.624625548856
"241",101,2013,1,29.0314055662115
"242",101,2013,2,141.421186239462
"243",101,2013,3,60.6151360687
"244",101,2013,4,151.32059641263
"245",101,2013,5,358.146532940931
"246",101,2013,6,272.144675429699
"247",101,2013,7,239.374106598176
"248",101,2013,8,309.346313640446
"249",101,2013,9,247.2617100988
"250",101,2013,10,82.0674869928485
"251",101,2013,11,124.478790726523
"252",101,2013,12,28.5059053176154
"253",101,2014,1,136.830509941923
"254",101,2014,2,58.20157553
"255",101,2014,3,160.605528308696
"256",101,2014,4,137.919514863941
"257",101,2014,5,334.549941257103
"258",101,2014,6,410.011346118808
"259",101,2014,7,404.072566498462
"260",101,2014,8,250.277300590615
"261",101,2014,9,307.863417134308
"262",101,2014,10,153.232780998403
"263",101,2014,11,72.5012348275723
"264",101,2014,12,48.5240852913631
"265",103,2004,1,38.5341112284206
"266",103,2004,2,64.4526649945117
"267",103,2004,3,139.022095614528
"268",103,2004,4,433.716832299317
"269",103,2004,5,36.3530220546139
"270",103,2004,6,563.328612681322
"271",103,2004,7,286.080920558718
"272",103,2004,8,211.752787170673
"273",103,2004,9,193.505235019403
"274",103,2004,10,254.433540367544
"275",103,2004,11,137.704586219089
"276",103,2004,12,148.201048143812
"277",103,2005,1,99.3769168945667
"278",103,2005,2,16.8619255901222
"279",103,2005,3,176.166568865308
"280",103,2005,4,144.870391357267
"281",103,2005,5,631.641152034633
"282",103,2005,6,423.403877221989
"283",103,2005,7,263.252726933599
"284",103,2005,8,309.42852754314
"285",103,2005,9,104.641052874796
"286",103,2005,10,93.7834203444989
"287",103,2005,11,297.006167265584
"288",103,2005,12,68.2308187033002
"289",103,2006,1,203.238921495111
"290",103,2006,2,62.2190291915499
"291",103,2006,3,152.836512849549
"292",103,2006,4,235.883152770814
"293",103,2006,5,220.236974909272
"294",103,2006,6,492.874765508778
"295",103,2006,7,451.076390743369
"296",103,2006,8,262.333925233422
"297",103,2006,9,188.071122030746
"298",103,2006,10,233.702941560002
"299",103,2006,11,103.299143488801
"300",103,2006,12,246.764701953112
"301",103,2007,1,32.7324710567624
"302",103,2007,2,68.3913838514994
"303",103,2007,3,71.6819325211319
"304",103,2007,4,220.087188895649
"305",103,2007,5,137.51761621435
"306",103,2007,6,244.83740612146
"307",103,2007,7,322.9894831365
"308",103,2007,8,204.770061244837
"309",103,2007,9,202.602201749217
"310",103,2007,10,233.473115299291
"311",103,2007,11,78.2253853212667
"312",103,2007,12,90.3420987397611
"313",103,2008,1,71.1599072018811
"314",103,2008,2,48.9927372492522
"315",103,2008,3,94.1446872459511
"316",103,2008,4,170.673749125747
"317",103,2008,5,397.01716394925
"318",103,2008,6,223.393170096508
"319",103,2008,7,473.809608531806
"320",103,2008,8,483.815104246933
"321",103,2008,9,74.7588773393522
"322",103,2008,10,108.323673169167
"323",103,2008,11,127.211148025003
"324",103,2008,12,39.9300254023111
"325",103,2009,1,48.875167251417
"326",103,2009,2,89.9495859175589
"327",103,2009,3,90.8922616489967
"328",103,2009,4,165.793553053195
"329",103,2009,5,437.39543005038
"330",103,2009,6,278.467386381628
"331",103,2009,7,188.436276602667
"332",103,2009,8,523.91993580924
"333",103,2009,9,117.546936130777
"334",103,2009,10,302.147952574582
"335",103,2009,11,253.154447959761
"336",103,2009,12,170.284945689583
"337",103,2010,1,92.6636063580048
"338",103,2010,2,162.230417874422
"339",103,2010,3,120.384880042659
"340",103,2010,4,100.888006869771
"341",103,2010,5,168.913039535957
"342",103,2010,6,439.637547068779
"343",103,2010,7,302.172125003059
"344",103,2010,8,320.070789904795
"345",103,2010,9,104.147019521289
"346",103,2010,10,151.606236968345
"347",103,2010,11,145.209968466177
"348",103,2010,12,134.206424609539
"349",103,2011,1,126.49129004387
"350",103,2011,2,62.8281564876222
"351",103,2011,3,172.045735516375
"352",103,2011,4,196.814303238624
"353",103,2011,5,171.058906869998
"354",103,2011,6,293.98021078788
"355",103,2011,7,325.430206067755
"356",103,2011,8,334.590974503411
"357",103,2011,9,282.140671242533
"358",103,2011,10,82.9698546081472
"359",103,2011,11,144.948497988374
"360",103,2011,12,56.7564974867806
"361",103,2012,1,164.170736453867
"362",103,2012,2,236.534086981579
"363",103,2012,3,68.9878651459213
"364",103,2012,4,115.051116403719
"365",103,2012,5,361.92606308868
"366",103,2012,6,393.624132927111
"367",103,2012,7,214.933011399691
"368",103,2012,8,260.375034428667
"369",103,2012,9,155.318525682738
"370",103,2012,10,89.0597841749352
"371",103,2012,11,59.5435248615889
"372",103,2012,12,384.497685035111
"373",103,2013,1,49.5574304755889
"374",103,2013,2,173.419107107442
"375",103,2013,3,96.0217753245556
"376",103,2013,4,185.200922036817
"377",103,2013,5,387.717448613798
"378",103,2013,6,314.365571584687
