Unnamed: 0;cuenca;year;month;n_transacciones;dec_esc;c_minera;caudal_transado;estival;pp_max;qm3_max;lon;lat;dummy_mina;dummy_escasez;log_puf_mean;spi
361;43;2005;1;0;0;0;93;1;15,17755009;2,235181818;351644,3397;6683980,629;0;0;3,94571911;-1,26522563
362;43;2005;2;0;0;0;93;1;5,513312685;2,226545455;351644,3397;6683980,629;0;0;3,94571911;-1,26522563
363;43;2005;3;0;0;0;93;1;12,59056678;2,266272727;351644,3397;6683980,629;0;0;3,94571911;-1,26522563
364;43;2005;4;0;0;0;93;0;14,31237952;2,275818182;351644,3397;6683980,629;0;0;3,94571911;-1,26522563
365;43;2005;5;1;0;1;93;0;41,22708255;2,424;351644,3397;6683980,629;1;0;3,94571911;-1,26522563
366;43;2005;6;0;0;0;77,4;0;56,1673144;2,238181818;351644,3397;6683980,629;0;0;4,005437536;-1,26522563
367;43;2005;7;0;0;0;61,8;0;2,29110257;2,224181818;351644,3397;6683980,629;0;0;4,061789752;-1,169773714
368;43;2005;8;0;0;0;46,2;0;33,5478689;1,945090909;351644,3397;6683980,629;0;0;4,115135087;-1,26522563
369;43;2005;9;0;0;0;30,6;0;22,9456293;2,178090909;351644,3397;6683980,629;0;0;4,165778238;-1,26522563
370;43;2005;10;1;0;0;15;1;0,539688417;2,711454545;351644,3397;6683980,629;0;0;4,213979812;-1,26522563
371;43;2005;11;0;0;0;56,66666667;1;0,03244106;4,304545455;351644,3397;6683980,629;0;0;3,840368263;-1,26522563
372;43;2005;12;0;0;0;98,33333333;1;0,062332232;6,369727273;351644,3397;6683980,629;0;0;3,237111817;-1,26522563
373;43;2006;1;1;0;1;140;1;13,86079334;6,773181818;351644,3397;6683980,629;1;0;1,476489883;-0,948630325
374;43;2006;2;1;0;1;0,104;1;23,01915677;6,293545455;351644,3397;6683980,629;1;0;7,383703497;-0,948630325
375;43;2006;3;0;0;0;0,104;1;0,091232515;4,939363636;351644,3397;6683980,629;0;0;7,072802258;-0,948630325
376;43;2006;4;2;0;1;0,104;0;0,946992062;3,334272727;351644,3397;6683980,629;1;0;6,619216017;-0,948630325
377;43;2006;5;1;0;1;0,208;0;19,12035183;3,781181818;351644,3397;6683980,629;1;0;6,968654946;-0,948630325
378;43;2006;6;1;0;1;0,104;0;17,03020462;4,411636364;351644,3397;6683980,629;1;0;7,371983575;-0,948630325
379;43;2006;7;1;0;1;56;0;86,14246552;4,378363636;351644,3397;6683980,629;1;0;4,076629603;-0,853334878
380;43;2006;8;0;0;0;57;0;4,685844564;4,025181818;351644,3397;6683980,629;0;0;4,002240685;-0,948630325
381;43;2006;9;0;0;0;58;0;0,64219931;3,287636364;351644,3397;6683980,629;0;0;3,921870108;-0,948630325
382;43;2006;10;0;0;0;59;1;4,356350559;3,198;351644,3397;6683980,629;0;0;3,83447111;-0,948630325
383;43;2006;11;0;0;0;60;1;0,562637696;3,239090909;351644,3397;6683980,629;0;0;3,738695586;-0,948630325
384;43;2006;12;0;0;0;61;1;0,785041505;3,375;351644,3397;6683980,629;0;0;3,632766023;-0,948630325
385;43;2007;1;0;0;0;62;1;12,34760045;3,490454545;351644,3397;6683980,629;0;0;3,514271222;-0,632140232
386;43;2007;2;0;0;0;63;1;4,60842323;3,067272727;351644,3397;6683980,629;0;0;3,379823958;-0,632140232
387;43;2007;3;0;0;0;64;1;1,063081811;2,581272727;351644,3397;6683980,629;0;0;3,22445081;-0,632140232
388;43;2007;4;2;0;1;65;0;8,796247125;2,079454545;351644,3397;6683980,629;1;0;3,040415283;-0,632140232
389;43;2007;5;0;0;0;51,4845;0;15,76615558;2,114272727;351644,3397;6683980,629;0;0;3,68954363;-0,632140232
390;43;2007;6;0;0;0;37,969;0;97,012805;2,335727273;351644,3397;6683980,629;0;0;4,079894412;-0,632140232
391;43;2007;7;0;0;0;24,4535;0;68,38674296;2,524636364;351644,3397;6683980,629;0;0;4,359932783;-0,537001201
392;43;2007;8;2;0;1;10,938;0;7,270307037;2,365272727;351644,3397;6683980,629;1;0;4,57846191;-0,632140232
393;43;2007;9;0;0;0;56,3285;0;1,13729414;2,697909091;351644,3397;6683980,629;0;0;4,515646642;-0,632140232
394;43;2007;10;0;0;0;101,719;1;0,686523182;3,585636364;351644,3397;6683980,629;0;0;4,448619573;-0,632140232
395;43;2007;11;0;0;0;147,1095;1;0,251067755;4,101545455;351644,3397;6683980,629;0;0;4,376775043;-0,632140232
396;43;2007;12;1;0;1;192,5;1;2,019378097;4,386454545;351644,3397;6683980,629;1;0;4,299366559;-0,632140232
397;43;2008;1;0;0;0;173;1;4,112638394;3,913;351644,3397;6683980,629;0;0;4,257905425;-0,315755259
398;43;2008;2;0;0;0;153,5;1;6,424524989;3,317545455;351644,3397;6683980,629;0;0;4,21465063;-0,315755259
399;43;2008;3;0;0;0;134;1;2,763048431;2,771181818;351644,3397;6683980,629;0;0;4,169439937;-0,315755259
400;43;2008;4;0;0;0;114,5;0;0,873594591;2,534363636;351644,3397;6683980,629;0;0;4,12208805;-0,315755259
401;43;2008;5;0;0;0;95;0;40,22146374;2,322090909;351644,3397;6683980,629;0;0;4,072382028;-0,315755259
402;43;2008;6;0;0;0;75,5;0;29,98851323;2,968818182;351644,3397;6683980,629;0;0;4,020075493;-0,315755259
403;43;2008;7;1;0;1;56;0;10,80982229;3,445727273;351644,3397;6683980,629;1;0;3,964881243;-0,22077259
404;43;2008;8;0;0;0;73,71428571;0;47,69691881;3,929181818;351644,3397;6683980,629;0;0;3,882837758;-0,315755259
405;43;2008;9;0;0;0;91,42857143;0;21,22298007;4,517727273;351644,3397;6683980,629;0;0;3,793456654;-0,315755259
406;43;2008;10;0;0;0;109,1428571;1;0,07222911;4,897636364;351644,3397;6683980,629;0;0;3,695295368;-0,315755259
407;43;2008;11;0;0;0;126,8571429;1;0,096704899;6,646818182;351644,3397;6683980,629;0;0;3,586439092;-0,315755259
408;43;2008;12;0;0;0;144,5714286;1;2,314081697;6,111272727;351644,3397;6683980,629;0;0;3,464269102;-0,315755259
409;43;2009;1;0;0;0;162,2857143;1;17,37324726;4,195727273;351644,3397;6683980,629;0;0;3,32506891;0,000524686
410;43;2009;2;1;0;1;180;1;7,03048682;3,394363636;351644,3397;6683980,629;1;0;3,163309495;0,000524686
411;43;2009;3;0;0;0;120,2;1;0,585863873;3,206636364;351644,3397;6683980,629;0;0;3,367239811;0,000524686
412;43;2009;4;0;0;0;60,4;0;0,001552836;2,758727273;351644,3397;6683980,629;0;0;3,536544347;0,000524686
413;43;2009;5;1;0;0;0,6;0;0,784340419;2,593545455;351644,3397;6683980,629;0;0;3,681292309;0,000524686
414;43;2009;6;1;0;1;19,50152207;0;16,77954115;2,608;351644,3397;6683980,629;1;0;5,600332554;0,000524686
415;43;2009;7;0;0;0;15,12614155;0;13,67310719;2,688;351644,3397;6683980,629;0;0;5,691073145;0,095351045
416;43;2009;8;0;0;0;10,75076104;0;21,87793799;2,507818182;351644,3397;6683980,629;0;0;5,774260515;0,000524686
417;43;2009;9;0;0;0;6,375380518;0;0,125557528;2,352545455;351644,3397;6683980,629;0;0;5,851056063;0,000524686
418;43;2009;10;2;0;0;2;1;0,001411973;2,030727273;351644,3397;6683980,629;0;0;5,922372339;0,000524686
419;43;2009;11;1;0;1;1,876;1;0,547590332;1,769090909;351644,3397;6683980,629;1;0;3,876394978;0,000524686
420;43;2009;12;0;0;0;2,540375;1;0,09730693;1,994454545;351644,3397;6683980,629;0;0;4,482210822;0,000524686
421;43;2010;1;20;0;1;3,20475;1;19,3434493;1,901;351644,3397;6683980,629;1;0;4,85678426;0,316699693
422;43;2010;2;35;0;1;5,844457143;1;2,61805875;1,875818182;351644,3397;6683980,629;1;0;4,796533425;0,316699693
423;43;2010;3;39;0;1;1,606884615;1;0,001056276;1,944727273;351644,3397;6683980,629;1;0;5,021529394;0,316699693
424;43;2010;4;24;0;1;2,198677083;0;1,399697033;1,801454545;351644,3397;6683980,629;1;0;4,702572016;0,316699693
425;43;2010;5;41;0;1;2,4819;0;47,33721735;1,635454545;351644,3397;6683980,629;1;0;5,016908256;0,316699693
426;43;2010;6;26;0;1;0,545653846;0;29,65002436;1,499272727;351644,3397;6683980,629;1;0;5,40528492;0,316699693
427;43;2010;7;27;0;1;2,394573118;0;1,914810255;1,560090909;351644,3397;6683980,629;1;0;5,403493944;0,411369796
428;43;2010;8;18;0;1;1,222513889;0;2,712651725;1,509;351644,3397;6683980,629;1;0;5,447613291;0,316699693
429;43;2010;9;22;0;1;1,435954545;0;16,28259871;1,315363636;351644,3397;6683980,629;1;0;5,50528093;0,316699693
430;43;2010;10;27;0;1;4,361148148;1;0,002017127;1,207;351644,3397;6683980,629;1;0;5,415222603;0,316699693
431;43;2010;11;34;0;1;0,874321553;1;3,288333971;1,211454545;351644,3397;6683980,629;1;0;5,619748016;0,316699693
432;43;2010;12;36;0;1;5,806897363;1;2,040913775;1,166454545;351644,3397;6683980,629;1;0;5,47249369;0,316699693
433;43;2011;1;31;0;1;1,607054839;1;4,47900174;1,307;351644,3397;6683980,629;1;0;5,480308933;0,632769855
434;43;2011;2;28;0;1;1,736071429;1;7,038682462;1,267181818;351644,3397;6683980,629;1;0;4,65614423;0,632769855
435;43;2011;3;35;0;1;4,341954286;1;6,669823868;1,160181818;351644,3397;6683980,629;1;0;5,058067781;0,632769855
436;43;2011;4;18;0;1;0,749722222;0;1,172094178;1,089909091;351644,3397;6683980,629;1;0;5,740089493;0,632769855
437;43;2011;5;29;0;1;1,781093103;0;4,019357481;1,216;351644,3397;6683980,629;1;0;4,817233798;0,632769855
438;43;2011;6;36;0;1;2,257754444;0;54,00062714;1,201818182;351644,3397;6683980,629;1;0;5,225567609;0,632769855
439;43;2011;7;30;0;1;3,72679;0;18,04765025;1,306090909;351644,3397;6683980,629;1;0;5,19456915;0,727283755
440;43;2011;8;36;0;1;6,000969444;0;13,13240859;1,221272727;351644,3397;6683980,629;1;0;4,954576945;0,632769855
441;43;2011;9;26;0;1;10,49224038;0;0,039475282;1,141818182;351644,3397;6683980,629;1;0;5,41133177;0,632769855
442;43;2011;10;30;0;1;2,035123333;1;1,775926441;0,961545455;351644,3397;6683980,629;1;0;5,687365618;0,632769855
443;43;2011;11;32;0;1;1,3521875;1;0,002360604;0,898272727;351644,3397;6683980,629;1;0;5,395938934;0,632769855
444;43;2011;12;34;0;1;24,81025882;1;6,110718897;0,898727273;351644,3397;6683980,629;1;0;5,805897981;0,632769855
445;43;2012;1;21;0;1;1,267387143;1;17,3516865;1,453454545;351644,3397;6683980,629;1;0;5,529727168;0,948735263
446;43;2012;2;28;0;1;0,830728571;1;11,58421138;1,170818182;351644,3397;6683980,629;1;0;5,377639871;0,948735263
447;43;2012;3;39;0;1;1,698752564;1;1,059964773;1,074454545;351644,3397;6683980,629;1;0;5,514153655;0,948735263
448;43;2012;4;31;0;1;2,104822742;0;11,76151276;1,117545455;351644,3397;6683980,629;1;0;4,982576056;0,948735263
449;43;2012;5;28;0;1;7,643732143;0;38,58942699;1,177272727;351644,3397;6683980,629;1;0;5,403639889;0,948735263
450;43;2012;6;33;0;1;2,76791437;0;6,323073568;1,182090909;351644,3397;6683980,629;1;0;5,120377524;0,948735263
451;43;2012;7;36;0;1;0,668185394;0;0;1,172727273;351644,3397;6683980,629;1;0;5,687061531;0
452;43;2012;8;42;0;1;1,319690476;0;25,50873129;1,068454545;351644,3397;6683980,629;1;0;5,90594106;0,948735263
453;43;2012;9;30;0;1;1,125733333;0;0,593469187;1,269545455;351644,3397;6683980,629;1;0;5,104948974;0,948735263
454;43;2012;10;43;0;1;1,197760465;1;0,219556321;1,316090909;351644,3397;6683980,629;1;0;5,626650066;0,948735263
455;43;2012;11;33;0;1;0,984140606;1;0,06248421;1,287636364;351644,3397;6683980,629;1;0;5,708476584;0,948735263
456;43;2012;12;36;0;1;0,730075;1;0,156184459;1,150181818;351644,3397;6683980,629;1;0;5,273485931;0,948735263
457;43;2013;1;41;0;1;3,157282927;1;25,20486007;1,142363636;351644,3397;6683980,629;1;0;5,428167424;1,264596008
458;43;2013;2;27;0;1;1,018042593;1;4,873138557;1,184;351644,3397;6683980,629;1;0;5,475517303;1,264596008
459;43;2013;3;38;0;1;1,377842703;1;0,071874847;1,165727273;351644,3397;6683980,629;1;0;5,19195164;1,264596008
460;43;2013;4;41;0;1;1,945988114;0;0,005231501;1,144454545;351644,3397;6683980,629;1;0;5,309825669;1,264596008
461;43;2013;5;23;0;1;0,490652174;0;42,80034389;0,922454545;351644,3397;6683980,629;1;0;5,126895819;1,264596008
462;43;2013;6;35;0;1;1,278142857;0;4,615620176;1,048636364;351644,3397;6683980,629;1;0;5,657489251;1,264596008
463;43;2013;7;43;0;1;1,42364066;0;5,290351726;0,788636364;351644,3397;6683980,629;1;0;5,451645103;1,358797661
464;43;2013;8;32;0;1;1,21890625;0;16,63598787;1,011181818;351644,3397;6683980,629;1;0;5,642089774;1,264596008
465;43;2013;9;34;0;1;1,834357647;0;3,021150836;0,968545455;351644,3397;6683980,629;1;0;5,550879951;1,264596008
466;43;2013;10;43;0;1;1,758821395;1;1,21557751;0,890272727;351644,3397;6683980,629;1;0;5,583282348;1,264596008
467;43;2013;11;32;0;1;0,959114375;1;2,975491806;1,003181818;351644,3397;6683980,629;1;0;5,858061219;1,264596008
468;43;2013;12;42;0;1;2,240422619;1;2,416733018;1,023090909;351644,3397;6683980,629;1;0;5,569527596;1,264596008
469;43;2014;1;34;2;1;4,587426471;1;9,768421483;1,305545455;351644,3397;6683980,629;1;1;5,553666565;1,58035218
470;43;2014;2;35;2;1;0,957192857;1;2,898458932;1,549454545;351644,3397;6683980,629;1;1;5,493179827;1,58035218
471;43;2014;3;38;2;1;1,936370093;1;2,357910537;1,364090909;351644,3397;6683980,629;1;1;5,90360834;1,58035218
472;43;2014;4;30;2;1;1,612196667;0;2,670277321;1,037090909;351644,3397;6683980,629;1;1;5,771446477;1,58035218
473;43;2014;5;33;2;1;1,980151515;0;2,660798781;0,757727273;351644,3397;6683980,629;1;1;5,476388453;1,58035218
474;43;2014;6;28;2;1;0,482607143;0;23,21676524;0,761636364;351644,3397;6683980,629;1;1;5,31784843;1,58035218
475;43;2014;7;33;2;1;0,837272727;0;1,552629525;0,706181818;351644,3397;6683980,629;1;1;5,432631519;1,674397789
476;43;2014;8;36;2;1;1,372;0;0,861403404;0,873545455;351644,3397;6683980,629;1;1;5,627221935;1,58035218
477;43;2014;9;16;2;1;0,762;0;16,37091243;0,830818182;351644,3397;6683980,629;1;1;5,545960928;1,58035218
478;43;2014;10;35;2;1;1,019254286;1;4,712922688;0,802727273;351644,3397;6683980,629;1;1;5,607898721;1,58035218
479;43;2014;11;18;2;1;0,909722222;1;0,461959179;0,924636364;351644,3397;6683980,629;1;1;5,761257583;1,58035218
480;43;2014;12;3;2;1;0,355233333;1;0,277035921;0,917818182;351644,3397;6683980,629;1;1;5,755171212;1,58035218
481;44;2005;1;0;0;0;0,1;1;0;0,446;269252,0606;6645413,775;0;0;4,560947102;0
482;44;2005;2;0;0;0;0,1;1;0;0,352;269252,0606;6645413,775;0;0;4,560947102;0
483;44;2005;3;0;0;0;0,1;1;1,73730083;0,274;269252,0606;6645413,775;0;0;4,560947102;0
484;44;2005;4;0;0;0;0,1;0;0;0,257;269252,0606;6645413,775;0;0;4,560947102;0
485;44;2005;5;0;0;0;0,1;0;36,4376557;0,419;269252,0606;6645413,775;0;0;4,560947102;0
486;44;2005;6;0;0;0;0,1;0;0,16542565;0,441;269252,0606;6645413,775;0;0;4,560947102;-1,169773714
487;44;2005;7;0;0;0;0,1;0;2,21945263;0,393;269252,0606;6645413,775;0;0;4,560947102;-1,169773714
488;44;2005;8;0;0;0;0,1;0;27,79208578;0,395;269252,0606;6645413,775;0;0;4,560947102;-1,184616886
489;44;2005;9;0;0;0;0,1;0;6,746267117;0,372;269252,0606;6645413,775;0;0;4,560947102;0
490;44;2005;10;0;0;0;0,1;1;2,241666094;0,372;269252,0606;6645413,775;0;0;4,560947102;0
491;44;2005;11;0;0;0;0,1;1;0,032852258;0,33;269252,0606;6645413,775;0;0;4,560947102;0
492;44;2005;12;0;0;0;0,1;1;0;0,202;269252,0606;6645413,775;0;0;4,560947102;0
493;44;2006;1;0;0;0;0,1;1;0;0,164;269252,0606;6645413,775;0;0;4,560947102;0
494;44;2006;2;0;0;0;0,1;1;0;0,125;269252,0606;6645413,775;0;0;4,560947102;0
495;44;2006;3;0;0;0;0,1;1;0;0,121;269252,0606;6645413,775;0;0;4,560947102;0
496;44;2006;4;0;0;0;0,1;0;0;0,158;269252,0606;6645413,775;0;0;4,560947102;0
497;44;2006;5;0;0;0;0,1;0;0;0,28;269252,0606;6645413,775;0;0;4,560947102;0
498;44;2006;6;0;0;0;0,1;0;25,62041796;0,343;269252,0606;6645413,775;0;0;4,560947102;-0,853334878
499;44;2006;7;0;0;0;0,1;0;51,10302426;0,447;269252,0606;6645413,775;0;0;4,560947102;-0,853334878
500;44;2006;8;0;0;0;0,1;0;0,045275715;0,378;269252,0606;6645413,775;0;0;4,560947102;-0,855274312
501;44;2006;9;0;0;0;0,1;0;0,31662887;0,351;269252,0606;6645413,775;0;0;4,560947102;0
502;44;2006;10;0;0;0;0,1;1;11,0577554;0,47;269252,0606;6645413,775;0;0;4,560947102;0
503;44;2006;11;0;0;0;0,1;1;0,014320828;0,41;269252,0606;6645413,775;0;0;4,560947102;0
504;44;2006;12;0;0;0;0,1;1;0;0,388;269252,0606;6645413,775;0;0;4,560947102;0
505;44;2007;1;0;0;0;0,1;1;0;0,183;269252,0606;6645413,775;0;0;4,560947102;0
506;44;2007;2;0;0;0;0,1;1;0;0,064;269252,0606;6645413,775;0;0;4,560947102;0
507;44;2007;3;0;0;0;0,1;1;0,80404076;0,086;269252,0606;6645413,775;0;0;4,560947102;0
508;44;2007;4;0;0;0;0,1;0;0;0;269252,0606;6645413,775;0;0;4,560947102;0
509;44;2007;5;0;0;0;0,1;0;4,074451732;0,238;269252,0606;6645413,775;0;0;4,560947102;0
510;44;2007;6;0;0;0;0,1;0;26,78418272;0,552;269252,0606;6645413,775;0;0;4,560947102;-0,537001201
511;44;2007;7;0;0;0;0,1;0;2,68987813;0,538;269252,0606;6645413,775;0;0;4,560947102;-0,537001201
512;44;2007;8;0;0;0;0,1;0;15,07670342;0,873;269252,0606;6645413,775;0;0;4,560947102;-0,526041184
513;44;2007;9;0;0;0;0,1;0;0;0,382;269252,0606;6645413,775;0;0;4,560947102;0
514;44;2007;10;0;0;0;0,1;1;0,44244402;0,33;269252,0606;6645413,775;0;0;4,560947102;0
515;44;2007;11;0;0;0;0,1;1;0,08550538;0,507;269252,0606;6645413,775;0;0;4,560947102;0
516;44;2007;12;0;0;0;0,1;1;0;0,407;269252,0606;6645413,775;0;0;4,560947102;0
517;44;2008;1;0;0;0;0,1;1;0;0,248;269252,0606;6645413,775;0;0;4,560947102;0
518;44;2008;2;0;0;0;0,1;1;0;0,149;269252,0606;6645413,775;0;0;4,560947102;0
519;44;2008;3;0;0;0;0,1;1;0,718882972;0,156;269252,0606;6645413,775;0;0;4,560947102;0
520;44;2008;4;0;0;0;0,1;0;0,11563803;0;269252,0606;6645413,775;0;0;4,560947102;0
521;44;2008;5;0;0;0;0,1;0;20,62686363;0,519;269252,0606;6645413,775;0;0;4,560947102;0
522;44;2008;6;0;0;0;0,1;0;12,71575;0,714;269252,0606;6645413,775;0;0;4,560947102;-0,22077259
523;44;2008;7;0;0;0;0,1;0;30,3712995;1,474;269252,0606;6645413,775;0;0;4,560947102;-0,22077259
524;44;2008;8;0;0;0;0,1;0;42,4306732;0,874;269252,0606;6645413,775;0;0;4,560947102;-0,196917407
525;44;2008;9;0;0;0;0,1;0;5,17463263;0,658;269252,0606;6645413,775;0;0;4,560947102;0
526;44;2008;10;0;0;0;0,1;1;0,007814823;0,602;269252,0606;6645413,775;0;0;4,560947102;0
527;44;2008;11;0;0;0;0,1;1;3,3703288;0,528;269252,0606;6645413,775;0;0;4,560947102;0
528;44;2008;12;0;0;0;0,1;1;0;0,35;269252,0606;6645413,775;0;0;4,560947102;0
529;44;2009;1;0;0;0;0,1;1;0;0,368;269252,0606;6645413,775;0;0;4,560947102;0
530;44;2009;2;0;0;0;0,1;1;0;0,244;269252,0606;6645413,775;0;0;4,560947102;0
531;44;2009;3;0;0;0;0,1;1;0;0,392;269252,0606;6645413,775;0;0;4,560947102;0
532;44;2009;4;0;0;0;0,1;0;0;0,47;269252,0606;6645413,775;0;0;4,560947102;0
533;44;2009;5;0;0;0;0,1;0;7,69659669;0,463;269252,0606;6645413,775;0;0;4,560947102;0
534;44;2009;6;0;0;0;0,1;0;22,569339;0,593;269252,0606;6645413,775;0;0;4,560947102;0,095351045
535;44;2009;7;0;0;0;0,1;0;7,4570386;0,548;269252,0606;6645413,775;0;0;4,560947102;0,095351045
536;44;2009;8;0;0;0;0,1;0;40,7926031;0,851;269252,0606;6645413,775;0;0;4,560947102;0,132097115
537;44;2009;9;0;0;0;0,1;0;0,071093747;0,376;269252,0606;6645413,775;0;0;4,560947102;0
538;44;2009;10;0;0;0;0,1;1;0;0,127;269252,0606;6645413,775;0;0;4,560947102;0
539;44;2009;11;0;0;0;0,1;1;0;0,085;269252,0606;6645413,775;0;0;4,560947102;0
540;44;2009;12;0;0;0;0,1;1;0;0,067;269252,0606;6645413,775;0;0;4,560947102;0
541;44;2010;1;1;0;0;0,1;1;0;0,054;269252,0606;6645413,775;0;0;4,560947102;0
542;44;2010;2;2;0;0;0,1125;1;0;0,035;269252,0606;6645413,775;0;0;6,983572175;0
543;44;2010;3;3;0;0;32,00166667;1;0;0,023;269252,0606;6645413,775;0;0;6,596845103;0
544;44;2010;4;5;0;0;0,04;0;0;0,019;269252,0606;6645413,775;0;0;7,340254763;0
545;44;2010;5;6;0;0;0,710649667;0;85,83055096;0,018;269252,0606;6645413,775;0;0;6,622902911;0
546;44;2010;6;3;0;0;2,608333333;0;35,20243878;0,112;269252,0606;6645413,775;0;0;6,787780401;0,411369796
547;44;2010;7;3;0;0;0,025;0;4,952213784;0;269252,0606;6645413,775;0;0;7,826262209;0,411369796
548;44;2010;8;5;0;0;22,6694;0;17,0243559;0,36;269252,0606;6645413,775;0;0;6,692076291;0,461002477
549;44;2010;9;8;0;0;4,590625;0;12,5144345;0,182;269252,0606;6645413,775;0;0;6,914020104;0
550;44;2010;10;2;0;0;5,55;1;0;0,073;269252,0606;6645413,775;0;0;5,725748036;0
551;44;2010;11;1;0;0;0,1;1;0,98353048;0,043;269252,0606;6645413,775;0;0;6,145732434;0
552;44;2010;12;0;0;0;0,344364754;1;0;0,027;269252,0606;6645413,775;0;0;6,646107252;0
553;44;2011;1;8;0;0;0,588729508;1;0;0;269252,0606;6645413,775;0;0;6,97806692;0
554;44;2011;2;1;0;0;0,025;1;0;0;269252,0606;6645413,775;0;0;7,527329094;0
555;44;2011;3;5;0;0;0,1304552;1;0;0;269252,0606;6645413,775;0;0;5,694569211;0
556;44;2011;4;4;0;0;16,2;0;0,32902537;0;269252,0606;6645413,775;0;0;5,928579856;0
557;44;2011;5;2;0;0;0,1;0;0;0;269252,0606;6645413,775;0;0;5,842858571;0
558;44;2011;6;9;0;0;0,155981785;0;81,7232821;0,507;269252,0606;6645413,775;0;0;6,507341955;0,727283755
559;44;2011;7;3;0;0;3,4;0;25,84781062;0,394;269252,0606;6645413,775;0;0;5,858058418;0,727283755
560;44;2011;8;7;0;0;8,95;0;6,140162065;0,17;269252,0606;6645413,775;0;0;6,454321176;0,789798773
561;44;2011;9;6;0;0;1,704166667;0;0;0,034;269252,0606;6645413,775;0;0;7,423880544;0
562;44;2011;10;7;0;0;8,975;1;15,84936622;0;269252,0606;6645413,775;0;0;6,506027752;0
563;44;2011;11;12;0;0;4,739076818;1;0;0;269252,0606;6645413,775;0;0;6,605819969;0
564;44;2011;12;6;0;0;0,295833333;1;0;0,001;269252,0606;6645413,775;0;0;6,975151054;0
565;44;2012;1;6;0;0;0,283333333;1;0;0,001;269252,0606;6645413,775;0;0;7,006322854;0
566;44;2012;2;1;0;0;0,2;1;0;0,015;269252,0606;6645413,775;0;0;6,098755814;0
567;44;2012;3;2;0;0;0,217418033;1;0;0,002;269252,0606;6645413,775;0;0;6,82988213;0
568;44;2012;4;2;0;0;0,021875;0;6,5889346;0,02;269252,0606;6645413,775;0;0;7,63345274;0
569;44;2012;5;9;0;0;15,97564829;0;8,6824065;0,009;269252,0606;6645413,775;0;0;7,062819673;0
570;44;2012;6;4;0;0;0,065625;0;0;0,009;269252,0606;6645413,775;0;0;7,45642153;0
571;44;2012;7;3;0;0;37,50625;0;0;0,017;269252,0606;6645413,775;0;0;6,750576737;0
572;44;2012;8;4;0;0;19,5140625;0;14,70015542;0,049;269252,0606;6645413,775;0;0;7,119098078;1,118486099
573;44;2012;9;5;0;0;0,0525;0;2,478018;0,069;269252,0606;6645413,775;0;0;7,267590138;0
574;44;2012;10;7;0;0;1,591071429;1;1,363667273;0,05;269252,0606;6645413,775;0;0;6,763370413;0
575;44;2012;11;10;0;0;2,273375;1;0,030792179;0,03;269252,0606;6645413,775;0;0;6,481514928;0
576;44;2012;12;5;0;0;0,85;1;0,03946611;0,004;269252,0606;6645413,775;0;0;6,7148461;0
577;44;2013;1;4;0;0;0,155375;1;0;0;269252,0606;6645413,775;0;0;7,73861021;0
578;44;2013;2;1;0;0;0,08;1;0;0;269252,0606;6645413,775;0;0;5,1020631;0
579;44;2013;3;7;0;0;0,15625;1;0;0;269252,0606;6645413,775;0;0;6,655370693;0
580;44;2013;4;5;0;0;0,06875;0;0;0,025;269252,0606;6645413,775;0;0;6,982744376;0
581;44;2013;5;1;0;0;0,025;0;39,88529798;0,04;269252,0606;6645413,775;0;0;7,464979616;0
582;44;2013;6;3;0;0;1,066666667;0;1,4339595;0,04;269252,0606;6645413,775;0;0;5,975462655;1,358797661
583;44;2013;7;2;0;0;0,15;0;19,4050177;0,054;269252,0606;6645413,775;0;0;5,793461706;1,358797661
584;44;2013;8;4;0;0;0,284375;0;0;0,023;269252,0606;6645413,775;0;0;7,288341419;0
585;44;2013;9;2;0;0;1,009375;0;0,10041462;0,017;269252,0606;6645413,775;0;0;7,108464306;0
586;44;2013;10;4;0;0;0,30625;1;0,006980133;0,009;269252,0606;6645413,775;0;0;6,748495055;0
587;44;2013;11;5;0;0;2,68815;1;0,048429861;0,009;269252,0606;6645413,775;0;0;6,980337613;0
588;44;2013;12;5;0;0;2,7844;1;0;0,009;269252,0606;6645413,775;0;0;6,565763;0
589;44;2014;1;5;1;0;3,1044;1;0;0,009;269252,0606;6645413,775;0;1;7,821845195;0
590;44;2014;2;1;1;0;1;1;0;0,009;269252,0606;6645413,775;0;1;5,361574576;0
591;44;2014;3;3;1;0;33,43333333;1;1,9104908;0,009;269252,0606;6645413,775;0;1;6,606784068;0
592;44;2014;4;3;1;0;3,894833333;0;0;0,009;269252,0606;6645413,775;0;1;8,213614382;0
593;44;2014;5;3;1;0;0,10775;0;0,402082347;0,009;269252,0606;6645413,775;0;1;8,292333866;0
594;44;2014;6;5;1;0;0,755;0;34,62978052;0,041;269252,0606;6645413,775;0;1;7,096030697;1,674397789
595;44;2014;7;2;1;0;2,50225;0;5,911741632;0,066;269252,0606;6645413,775;0;1;8,459954537;1,674397789
596;44;2014;8;3;1;0;0,1;0;2,57905129;0,069;269252,0606;6645413,775;0;1;6,028674643;1,775534219
597;44;2014;9;9;1;0;7,981111111;0;15,1244724;0,002;269252,0606;6645413,775;0;1;7,263299587;0
598;44;2014;10;1;1;0;0,005;1;0,017982774;0,002;269252,0606;6645413,775;0;1;8,323911912;0
599;44;2014;11;7;1;0;0,721214286;1;0;0,002;269252,0606;6645413,775;0;1;8,070043783;0
